"year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
2014,1,6,1452,27,2041,26,"WN","N8307K",576,"SEA","MDW",209,1733,14,52
2014,1,6,1459,-6,1718,-5,"AS","N644AS",528,"SEA","BUR",123,937,14,59
2014,1,6,1505,-10,2005,-25,"DL","N960DN",1770,"SEA","MSP",161,1399,15,5
2014,1,6,1516,27,1831,22,"F9","N206FR",792,"PDX","DEN",117,991,15,16
2014,1,6,1518,3,1844,-1,"US","N602AW",500,"PDX","PHX",130,1009,15,18
2014,1,6,1521,2,1840,-6,"UA","N37253",1062,"PDX","DEN",121,991,15,21
2014,1,6,1524,-6,2026,-15,"DL","N646DL",2430,"PDX","MSP",167,1426,15,24
2014,1,6,1527,-3,1602,-10,"OO","N584SW",5331,"PDX","RDM",26,116,15,27
2014,1,6,1529,249,1934,239,"AS","N512AS",809,"PDX","OGG",348,2562,15,29
2014,1,6,1529,79,1708,73,"WN","N734SA",3255,"PDX","SJC",88,569,15,29
2014,1,6,1534,-1,2114,4,"AA","N439AA",157,"PDX","DFW",192,1616,15,34
2014,1,6,1534,-1,1802,-18,"AS","N767AS",101,"SEA","ANC",191,1448,15,34
2014,1,6,1535,8,1712,-1,"UA","N835UA",367,"PDX","SFO",85,550,15,35
2014,1,6,1541,-5,1816,-14,"OO","N926SW",6527,"SEA","LAX",133,954,15,41
2014,1,6,1542,14,1906,6,"UA","N38443",1170,"SEA","DEN",123,1024,15,42
2014,1,6,1543,-7,1804,-1,"AS","N615AS",592,"PDX","SNA",127,859,15,43
2014,1,6,1546,1,2332,-11,"AS","N403AS",14,"SEA","EWR",269,2402,15,46
2014,1,6,1549,-1,1805,-1,"AS","N705AS",588,"PDX","PSP",122,873,15,49
2014,1,6,1553,-7,1757,-6,"AS","N307AS",322,"SEA","SJC",106,697,15,53
2014,1,6,1555,-5,1748,-10,"AS","N613AS",338,"SEA","OAK",98,672,15,55
2014,1,6,1608,-17,1836,-19,"VX","N522VA",796,"SEA","LAX",130,954,16,8
2014,1,6,1617,-8,1822,-13,"OO","N219AG",3494,"PDX","SBA",104,784,16,17
2014,1,6,1620,25,1907,17,"WN","N290WN",3932,"SEA","SLC",92,689,16,20
2014,1,6,1622,-3,1851,-24,"AS","N793AS",85,"SEA","ANC",193,1448,16,22
2014,1,6,1622,-3,1829,-6,"OO","N224AG",3462,"PDX","ONT",110,838,16,22
2014,1,6,1626,41,2159,29,"AA","N3KVAA",2248,"SEA","DFW",195,1660,16,26
2014,1,6,1630,-5,1904,-12,"AS","N413AS",466,"SEA","LAX",131,954,16,30
2014,1,6,1632,-10,1913,-12,"DL","N357NW",1194,"PDX","SLC",82,630,16,32
2014,1,6,1632,-3,1842,-1,"UA","N14242",1088,"SEA","SFO",111,679,16,32
2014,1,6,1632,17,33,18,"UA","N33284",1710,"SEA","EWR",272,2402,16,32
2014,1,6,1633,-7,2036,-24,"AS","N570AS",867,"SEA","OGG",341,2640,16,33
2014,1,6,1648,38,1927,37,"WN","N288WN",20,"PDX","SLC",86,630,16,48
2014,1,6,1700,62,1908,56,"DL","N3754A",524,"PDX","LAX",111,834,17,0
2014,1,6,1703,18,1937,17,"DL","N319US",2449,"SEA","LAX",125,954,17,3
2014,1,6,1706,6,2116,-14,"AS","N530AS",899,"SEA","HNL",345,2677,17,6
2014,1,6,1706,31,1951,26,"DL","N6708D",1457,"SEA","SLC",86,689,17,6
2014,1,6,1711,116,1951,131,"WN","N460WN",435,"SEA","LAS",116,867,17,11
2014,1,6,1712,-3,1912,-8,"VX","N839VA",755,"SEA","SFO",102,679,17,12
2014,1,6,1712,57,1909,49,"WN","N439WN",912,"SEA","OAK",100,672,17,12
2014,1,6,1714,64,1935,80,"WN","N7735A",531,"PDX","LAS",102,763,17,14
2014,1,6,1716,46,1900,45,"WN","N657SW",1168,"SEA","SMF",90,605,17,16
2014,1,6,1727,78,1823,81,"OO","N578SW",5404,"PDX","SEA",43,129,17,27
2014,1,6,1734,-3,1956,-12,"B6","N652JB",1007,"SEA","LGB",129,965,17,34
2014,1,6,1735,-5,2134,-31,"AS","N532AS",877,"SEA","KOA",345,2688,17,35
2014,1,6,1735,-1,1821,-8,"OO","N566SW",5417,"PDX","SEA",38,129,17,35
2014,1,6,1736,-9,2116,-16,"US","N667AW",524,"SEA","PHX",141,1107,17,36
2014,1,6,1740,-5,1952,-9,"AS","N556AS",562,"PDX","LAX",112,834,17,40
2014,1,6,1750,14,2011,16,"OO","N802SK",4719,"PDX","LAX",108,834,17,50
2014,1,6,1751,-9,1932,-13,"VX","N527VA",813,"PDX","SFO",88,550,17,51
2014,1,6,1752,-8,2117,-13,"US","N604AW",577,"PDX","PHX",132,1009,17,52
2014,1,6,1756,-10,2111,-22,"UA","N522UA",550,"PDX","DEN",119,991,17,56
2014,1,6,1759,13,2152,-6,"DL","N591NW",2237,"SEA","HNL",332,2677,17,59
2014,1,6,1802,67,1927,67,"WN","N358SW",747,"PDX","SMF",75,479,18,2
2014,1,6,1805,95,1943,94,"AS","N579AS",402,"PDX","SJC",84,569,18,5
2014,1,6,1810,180,2151,176,"WN","N783SW",1374,"SEA","PHX",140,1107,18,10
2014,1,6,1810,249,2333,218,"UA","N69806",1610,"PDX","ORD",188,1739,18,10
2014,1,6,1812,7,2047,6,"OO","N607SK",4744,"SEA","LAX",128,954,18,12
2014,1,6,1815,0,2039,-24,"AS","N558AS",109,"SEA","ANC",189,1448,18,15
2014,1,6,1816,-8,2033,-6,"B6","N580JB",1621,"PDX","LGB",113,846,18,16
2014,1,6,1817,-3,2222,-33,"AS","N593AS",859,"SEA","HNL",345,2677,18,17
2014,1,6,1823,93,1958,88,"WN","N275WN",114,"PDX","OAK",81,543,18,23
2014,1,6,1825,12,2019,-10,"UA","N73259",1173,"SEA","SFO",97,679,18,25
2014,1,6,1828,3,2054,-13,"AS","N551AS",464,"SEA","LAX",125,954,18,28
2014,1,6,1830,-10,2235,-20,"AS","N534AS",863,"PDX","OGG",343,2562,18,30
2014,1,6,1836,6,2008,-2,"WN","N289CT",3963,"PDX","OAK",81,543,18,36
2014,1,6,1837,-8,2105,-12,"AS","N618AS",510,"SEA","SNA",125,978,18,37
2014,1,6,1838,384,2038,369,"UA","N820UA",842,"SEA","SFO",100,679,18,38
2014,1,6,1839,-1,1939,-4,"AS","N708AS",69,"SEA","KTN",97,680,18,39
2014,1,6,1842,2,2105,20,"AS","N706AS",302,"SEA","SFO",106,679,18,42
2014,1,6,1844,-1,2116,-9,"AS","N596AS",480,"SEA","SAN",133,1050,18,44
2014,1,6,1847,-8,2051,-3,"AS","N607AS",620,"PDX","LAS",103,763,18,47
2014,1,6,1847,-8,2047,-12,"VX","N835VA",759,"SEA","SFO",103,679,18,47
2014,1,6,1849,-6,2037,-7,"AS","N586AS",381,"SEA","SMF",85,605,18,49
2014,1,6,1850,40,2142,38,"DL","N381DN",2150,"SEA","SLC",89,689,18,50
2014,1,6,1850,62,2027,47,"OO","N953SW",5553,"PDX","SFO",83,550,18,50
2014,1,6,1851,1,2108,-4,"AS","N423AS",616,"SEA","LAS",119,867,18,51
2014,1,6,1852,77,1948,84,"OO","N578SW",5305,"SEA","PDX",31,129,18,52
2014,1,6,1855,0,2240,-1,"AS","N315AS",630,"SEA","PHX",145,1107,18,55
2014,1,6,1856,-4,2040,-20,"AS","N625AS",379,"PDX","SFO",87,550,18,56
2014,1,6,1856,72,2218,62,"UA","N14219",1576,"SEA","DEN",119,1024,18,56
2014,1,6,1857,-3,2112,-18,"OO","N947SW",6250,"PDX","LAX",115,834,18,57
2014,1,6,1900,-5,1948,-6,"OO","N566SW",5424,"SEA","PDX",30,129,19,0
2014,1,6,1901,41,2230,35,"OO","N216AG",3498,"SEA","COS",128,1068,19,1
2014,1,6,1905,30,2043,28,"WN","N491WN",2448,"PDX","SJC",85,569,19,5
2014,1,6,1915,29,2158,29,"OO","N958SW",6422,"SEA","LAX",133,954,19,15
2014,1,6,1921,71,2043,68,"WN","N618WN",225,"PDX","SMF",70,479,19,21
2014,1,6,1921,19,132,14,"UA","N39297",1145,"SEA","IAH",226,1874,19,21
2014,1,6,1927,-3,2251,-5,"AS","N624AS",672,"SEA","DEN",121,1024,19,27
2014,1,6,1927,13,2127,-3,"UA","N37434",1674,"SEA","SFO",95,679,19,27
2014,1,6,1927,0,2016,-4,"OO","N584SW",5305,"PDX","SEA",38,129,19,27
2014,1,6,1931,-4,2224,27,"AS","N552AS",520,"SEA","BUR",121,937,19,31
2014,1,6,1938,-7,2202,-17,"AS","N614AS",518,"SEA","SNA",128,978,19,38
2014,1,6,1939,-1,2203,-12,"AS","N626AS",476,"SEA","LAX",121,954,19,39
2014,1,6,1942,-8,2217,-41,"AS","N517AS",137,"PDX","ANC",200,1542,19,42
2014,1,6,1942,107,2139,104,"WN","N8619F",3464,"SEA","OAK",99,672,19,42
2014,1,6,1943,48,2154,32,"OO","N820SK",4745,"SEA","LAS",113,867,19,43
2014,1,6,1947,-8,2223,-23,"AS","N617AS",129,"SEA","FAI",198,1533,19,47
2014,1,6,1948,-7,2130,-4,"AS","N786AS",404,"PDX","SJC",89,569,19,48
2014,1,6,1951,126,2157,126,"OO","N218AG",3488,"PDX","BUR",108,817,19,51
2014,1,6,1958,-2,2046,-11,"AS","N754AS",694,"SEA","GEG",35,224,19,58
2014,1,6,2010,6,2150,-3,"OO","N728SK",5210,"PDX","SFO",86,550,20,10
2014,1,6,2012,-3,2205,-8,"OO","N215AG",3490,"SEA","FAT",98,748,20,12
2014,1,6,2012,30,2049,27,"OO","N578SW",5403,"PDX","EUG",31,106,20,12
2014,1,6,2020,0,3,4,"AS","N320AS",632,"SEA","PHX",150,1107,20,20
2014,1,6,2021,-9,2224,-4,"AS","N559AS",226,"SEA","SJC",101,697,20,21
2014,1,6,2021,146,2138,143,"WN","N364SW",102,"PDX","RNO",64,444,20,21
2014,1,6,2024,9,2240,-20,"AS","N409AS",111,"SEA","ANC",183,1448,20,24
2014,1,6,2025,-15,2247,-28,"VX","N640VA",798,"SEA","LAX",123,954,20,25
2014,1,6,2032,-9,2246,-8,"OO","N936SW",6426,"SEA","SFO",105,679,20,32
2014,1,6,2036,66,2216,61,"WN","N256WN",520,"SEA","SMF",84,605,20,36
2014,1,6,2056,-4,2149,0,"OO","N584SW",5433,"SEA","PDX",34,129,20,56
2014,1,6,2058,13,2318,12,"AS","N612AS",574,"PDX","SAN",117,933,20,58
2014,1,6,2059,-6,2329,-11,"AS","N611AS",488,"SEA","SAN",132,1050,20,59
2014,1,6,2105,75,2301,71,"WN","N650SW",304,"SEA","OAK",100,672,21,5
2014,1,6,2113,-2,2323,-13,"AS","N419AS",618,"SEA","LAS",114,867,21,13
2014,1,6,2120,-5,2320,-14,"AS","N319AS",300,"SEA","SFO",100,679,21,20
2014,1,6,2124,11,508,-5,"UA","N481UA",817,"SEA","EWR",260,2402,21,24
2014,1,6,2126,56,2241,46,"WN","N912WN",1546,"PDX","SMF",67,479,21,26
2014,1,6,2128,-2,2321,-9,"AS","N644AS",358,"SEA","OAK",98,672,21,28
2014,1,6,2128,111,48,106,"F9","N201FR",142,"SEA","DEN",118,1024,21,28
2014,1,6,2130,0,10,-7,"AS","N407AS",731,"SEA","ANC",190,1448,21,30
2014,1,6,2132,-8,2322,-4,"AS","N562AS",372,"SEA","SMF",82,605,21,32
2014,1,6,2135,200,2328,188,"WN","N903WN",286,"SEA","SJC",99,697,21,35
2014,1,6,2136,-4,1,-13,"AS","N527AS",450,"SEA","LAX",123,954,21,36
2014,1,6,2153,213,2400,200,"WN","N431WN",231,"SEA","LAS",113,867,21,53
2014,1,6,2201,-4,633,-7,"AA","N5EBAA",1070,"SEA","MIA",310,2724,22,1
2014,1,6,2208,3,608,-17,"AS","N524AS",24,"SEA","BOS",271,2496,22,8
2014,1,6,2215,0,549,-19,"US","N198UW",1818,"SEA","PHL",255,2378,22,15
2014,1,6,2219,-6,55,-30,"AS","N307AS",145,"PDX","ANC",200,1542,22,19
2014,1,6,2219,-1,2254,-3,"OO","N566SW",5440,"PDX","RDM",26,116,22,19
2014,1,6,2225,0,2305,0,"OO","N578SW",5353,"PDX","EUG",30,106,22,25
2014,1,6,2230,0,2335,-6,"OO","N584SW",5437,"PDX","LMT",53,241,22,30
2014,1,6,2231,6,600,-20,"US","N551UW",467,"PDX","CLT",246,2282,22,31
2014,1,6,2237,-1,612,-15,"UA","N523UA",583,"PDX","EWR",257,2434,22,37
2014,1,6,2241,15,605,-6,"UA","N26208",1100,"SEA","IAD",245,2306,22,41
2014,1,6,2241,9,449,11,"UA","N76269",1129,"SEA","IAH",220,1874,22,41
2014,1,6,2247,22,612,3,"US","N195UW",1944,"SEA","CLT",237,2279,22,47
2014,1,6,2249,4,604,-11,"DL","N522US",2188,"SEA","ATL",232,2182,22,49
2014,1,6,2250,23,644,15,"UA","N81449",1071,"SEA","EWR",268,2402,22,50
2014,1,6,2250,1,428,-19,"UA","N37470",1617,"SEA","ORD",192,1721,22,50
2014,1,6,2302,2,128,-17,"AS","N435AS",103,"SEA","ANC",187,1448,23,2
2014,1,6,2302,2,2350,-8,"AS","N760AS",698,"SEA","GEG",32,224,23,2
2014,1,6,2308,3,146,-24,"AS","N306AS",125,"SEA","FAI",198,1533,23,8
2014,1,6,2315,195,228,178,"WN","N413WN",183,"PDX","PHX",122,1009,23,15
2014,1,6,2324,29,706,10,"DL","N727TW",1542,"SEA","JFK",256,2422,23,24
2014,1,6,2333,48,643,33,"DL","N387DA",503,"PDX","ATL",236,2172,23,33
2014,1,6,2339,149,157,114,"UA","N37409",1732,"SEA","ANC",184,1448,23,39
2014,1,6,2349,-1,225,-17,"AS","N768AS",121,"SEA","ANC",197,1448,23,49
2014,1,6,2349,-10,523,-32,"UA","N818UA",562,"SEA","ORD",185,1721,23,49
2014,1,6,NA,NA,NA,NA,"AA","N3JEAA",115,"PDX","ORD",NA,1739,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","",125,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","N4WNAA",1220,"PDX","DFW",NA,1616,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","N3BHAA",1236,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","N3KYAA",2218,"PDX","ORD",NA,1739,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","N3BTAA",2240,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"AA","N3CWAA",2269,"SEA","DFW",NA,1660,NA,NA
2014,1,6,NA,NA,NA,NA,"B6","N552JB",1206,"PDX","JFK",NA,2454,NA,NA
2014,1,6,NA,NA,NA,NA,"B6","N648JB",498,"SEA","BOS",NA,2496,NA,NA
2014,1,6,NA,NA,NA,NA,"B6","N805JB",598,"SEA","BOS",NA,2496,NA,NA
2014,1,6,NA,NA,NA,NA,"B6","N591JB",264,"SEA","JFK",NA,2422,NA,NA
2014,1,6,NA,NA,NA,NA,"DL","N3758Y",2258,"PDX","JFK",NA,2454,NA,NA
2014,1,6,NA,NA,NA,NA,"F9","",794,"PDX","DEN",NA,991,NA,NA
2014,1,6,NA,NA,NA,NA,"F9","",140,"SEA","DEN",NA,1024,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",646,"PDX","ORD",NA,1739,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",712,"PDX","SFO",NA,550,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",998,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1148,"SEA","IAD",NA,2306,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1248,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",474,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",493,"PDX","IAH",NA,1825,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1573,"PDX","ORD",NA,1739,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1599,"SEA","ORD",NA,1721,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1690,"PDX","ORD",NA,1739,NA,NA
2014,1,6,NA,NA,NA,NA,"UA","",1729,"SEA","DEN",NA,1024,NA,NA
2014,1,7,34,4,542,4,"DL","N6708D",874,"SEA","MSP",156,1399,0,34
2014,1,7,516,-4,851,-14,"US","N656AW",460,"SEA","PHX",135,1107,5,16
2014,1,7,518,-2,832,-19,"US","N571UW",548,"PDX","PHX",120,1009,5,18
2014,1,7,525,-5,754,10,"OO","N947SW",5268,"SEA","SFO",107,679,5,25
2014,1,7,539,-6,900,-19,"UA","N538UA",244,"SEA","DEN",121,1024,5,39
2014,1,7,539,-1,854,-14,"UA","N76529",1569,"PDX","DEN",118,991,5,39
2014,1,7,554,-6,737,-6,"AS","N537AS",406,"PDX","SJC",85,569,5,54
2014,1,7,554,-6,840,-8,"DL","N6700",1831,"PDX","SLC",78,630,5,54
2014,1,7,555,-5,1124,-46,"AA","N3HSAA",2240,"SEA","ORD",190,1721,5,55
2014,1,7,555,-5,842,-21,"DL","N695DL",1634,"SEA","SLC",84,689,5,55
2014,1,7,558,-2,757,-6,"AS","N767AS",330,"SEA","SJC",105,697,5,58
2014,1,7,558,-6,1129,-29,"UA","N812UA",732,"SEA","ORD",188,1721,5,58
2014,1,7,600,0,1322,-7,"DL","N3739P",2482,"PDX","ATL",240,2172,6,0
2014,1,7,601,1,921,-14,"WN","N229WN",1927,"PDX","PHX",124,1009,6,1
2014,1,7,601,1,803,19,"UA","N68453",1621,"PDX","SFO",87,550,6,1
2014,1,7,602,2,1143,-7,"AA","N3JUAA",1094,"SEA","DFW",197,1660,6,2
2014,1,7,602,2,833,-17,"AS","N409AS",81,"SEA","ANC",190,1448,6,2
2014,1,7,602,-3,1213,-3,"UA","N37413",1101,"SEA","IAH",225,1874,6,2
2014,1,7,603,-12,805,-15,"VX","N529VA",751,"SEA","SFO",104,679,6,3
2014,1,7,604,4,816,-5,"AS","N423AS",604,"SEA","LAS",113,867,6,4
2014,1,7,604,4,1153,-5,"UA","N511UA",235,"PDX","IAH",210,1825,6,4
2014,1,7,608,3,1153,-6,"UA","N66808",1142,"PDX","ORD",200,1739,6,8
2014,1,7,611,1,834,-16,"AS","N508AS",426,"SEA","LAX",122,954,6,11
2014,1,7,612,-3,841,-11,"AS","N779AS",524,"SEA","SNA",133,978,6,12
2014,1,7,613,-2,845,-17,"AS","N577AS",494,"SEA","SAN",131,1050,6,13
2014,1,7,625,5,1155,-10,"AA","N4XGAA",1650,"PDX","DFW",187,1616,6,25
2014,1,7,625,-3,1356,-23,"UA","N839UA",250,"PDX","IAD",251,2327,6,25
2014,1,7,626,1,1021,21,"WN","N434WN",1631,"SEA","DEN",121,1024,6,26
2014,1,7,629,24,824,12,"AS","N533AS",344,"SEA","OAK",96,672,6,29
2014,1,7,630,-5,852,-5,"OO","N613QX",4692,"PDX","LAX",111,834,6,30
2014,1,7,633,-7,959,-9,"AS","N792AS",646,"PDX","PHX",126,1009,6,33
2014,1,7,633,3,1413,3,"DL","N678DL",968,"SEA","ATL",241,2182,6,33
2014,1,7,633,-2,805,-15,"WN","N248WN",563,"SEA","SMF",79,605,6,33
2014,1,7,639,-1,854,-6,"AS","N519AS",572,"PDX","SAN",119,933,6,39
2014,1,7,639,9,912,-3,"WN","N8321D",3156,"PDX","SLC",79,630,6,39
2014,1,7,640,0,1217,-9,"AS","N563AS",668,"SEA","DFW",197,1660,6,40
2014,1,7,641,6,1024,24,"WN","N257WN",419,"PDX","DEN",118,991,6,41
2014,1,7,643,-2,851,-14,"AS","N565AS",560,"PDX","LAX",105,834,6,43
2014,1,7,644,4,846,-2,"OO","N223AG",3456,"PDX","BUR",103,817,6,44
2014,1,7,647,-3,1008,-11,"AS","N617AS",682,"SEA","DEN",123,1024,6,47
2014,1,7,647,-3,808,-7,"WN","N281WN",1181,"PDX","SMF",68,479,6,47
2014,1,7,648,-3,1432,-16,"UA","N553UA",469,"SEA","EWR",257,2402,6,48
2014,1,7,649,-1,927,2,"AS","N407AS",470,"SEA","LAX",122,954,6,49
2014,1,7,649,-11,832,-13,"VX","N527VA",805,"PDX","SFO",89,550,6,49
2014,1,7,649,9,1229,-6,"WN","N723SW",173,"PDX","MDW",204,1751,6,49
2014,1,7,650,-5,1151,-21,"AS","N305AS",36,"SEA","MSP",166,1399,6,50
2014,1,7,651,-9,1111,-9,"AS","N517AS",833,"PDX","HNL",346,2603,6,51
2014,1,7,656,-9,855,-24,"OO","N218AG",3460,"PDX","ONT",106,838,6,56
2014,1,7,656,-4,930,-11,"OO","N804SK",4597,"SEA","LAX",122,954,6,56
2014,1,7,658,-2,911,-6,"B6","N834JB",1121,"PDX","LGB",115,846,6,58
2014,1,7,659,-6,918,-6,"AS","N579AS",606,"SEA","LAS",113,867,6,59
2014,1,7,659,-1,954,-11,"AS","N309AS",726,"SEA","SLC",91,689,6,59
2014,1,7,700,0,1022,-3,"F9","N263AV",796,"PDX","DEN",123,991,7,0
2014,1,7,702,-3,1410,-9,"DL","N390DA",822,"SEA","DTW",208,1927,7,2
2014,1,7,702,-3,929,-11,"VX","N635VA",1780,"SEA","LAX",123,954,7,2
2014,1,7,703,-2,1226,2,"DL","N916DN",2090,"PDX","MSP",167,1426,7,3
2014,1,7,703,-7,934,-8,"OO","N219AG",3472,"SEA","LGB",127,965,7,3
2014,1,7,705,0,811,1,"AS","N796AS",65,"SEA","KTN",102,680,7,5
2014,1,7,707,-3,923,3,"AS","N557AS",332,"SEA","SJC",100,697,7,7
2014,1,7,708,-2,1302,-3,"AA","N3DLAA",1308,"SEA","DFW",197,1660,7,8
2014,1,7,708,-2,1531,15,"DL","N707TW",2258,"PDX","JFK",268,2454,7,8
2014,1,7,708,4,846,-13,"UA","N27239",1038,"PDX","SFO",82,550,7,8
2014,1,7,709,-1,922,-6,"AS","N318AS",222,"SEA","SFO",101,679,7,9
2014,1,7,711,-4,1458,-31,"AA","N3KCAA",236,"SEA","JFK",264,2422,7,11
2014,1,7,711,-4,916,-2,"AS","N615AS",626,"PDX","LAS",102,763,7,11
2014,1,7,711,-5,1050,5,"OO","N935SW",5521,"PDX","DEN",128,991,7,11
2014,1,7,712,-3,904,-25,"AS","N788AS",380,"PDX","SFO",85,550,7,12
2014,1,7,712,-3,853,-7,"AS","N518AS",805,"SEA","SMF",81,605,7,12
2014,1,7,713,-2,953,-1,"AS","N594AS",478,"SEA","LAX",120,954,7,13
2014,1,7,716,-4,1118,10,"AS","N703AS",642,"SEA","PHX",138,1107,7,16
2014,1,7,717,17,1257,-13,"AA","N3HKAA",2218,"PDX","ORD",198,1739,7,17
2014,1,7,717,-3,1058,-12,"WN","N398SW",1008,"SEA","PHX",138,1107,7,17
2014,1,7,718,8,1007,-5,"DL","N301NB",2397,"SEA","SLC",88,689,7,18
2014,1,7,718,8,1249,-6,"WN","N493WN",1987,"SEA","MKE",191,1694,7,18
2014,1,7,720,0,1113,-29,"AS","N597AS",855,"PDX","KOA",336,2607,7,20
2014,1,7,720,20,1051,18,"F9","N208FR",358,"SEA","DEN",128,1024,7,20
2014,1,7,720,0,925,-5,"WN","N784SW",758,"SEA","SJC",102,697,7,20
2014,1,7,721,1,1522,-5,"DL","N723TW",418,"SEA","JFK",269,2422,7,21
2014,1,7,723,-2,819,1,"OO","N578SW",5379,"PDX","SEA",40,129,7,23
2014,1,7,724,-1,1004,-1,"AS","N713AS",240,"SEA","SAN",137,1050,7,24
2014,1,7,724,-6,1002,4,"AS","N705AS",530,"SEA","ONT",127,956,7,24
2014,1,7,725,1,1531,-4,"UA","N35407",1065,"PDX","EWR",284,2434,7,25
2014,1,7,748,-7,1020,4,"AS","N613AS",522,"SEA","BUR",118,937,7,48
2014,1,7,753,-7,1021,-28,"AS","N627AS",83,"SEA","ANC",195,1448,7,53
2014,1,7,754,-6,1009,-16,"AS","N431AS",568,"PDX","LAX",108,834,7,54
2014,1,7,754,-3,1549,5,"UA","N579UA",419,"SEA","IAD",253,2306,7,54
2014,1,7,757,-3,1609,-11,"AS","N592AS",16,"SEA","MCO",299,2554,7,57
2014,1,7,759,4,928,-12,"AS","N765AS",61,"SEA","JNU",134,909,7,59
2014,1,7,801,-4,1332,-18,"AA","N569AA",1220,"PDX","DFW",189,1616,8,1
2014,1,7,801,37,958,18,"UA","N37409",1173,"SEA","SFO",100,679,8,1
2014,1,7,809,-1,1028,-1,"AS","N514AS",600,"SEA","LAS",118,867,8,9
2014,1,7,810,0,1540,-26,"AS","N520AS",4,"SEA","DCA",257,2329,8,10
2014,1,7,817,7,1015,5,"WN","N697SW",207,"SEA","OAK",102,672,8,17
2014,1,7,817,17,1352,-1,"UA","N516UA",474,"SEA","ORD",195,1721,8,17
2014,1,7,818,-2,1400,-30,"AA","N3DRAA",1236,"SEA","ORD",193,1721,8,18
2014,1,7,821,1,1429,3,"UA","N28478",1258,"SEA","IAH",225,1874,8,21
2014,1,7,827,-3,1217,1,"US","N621AW",499,"SEA","PHX",134,1107,8,27
2014,1,7,830,-5,1058,-16,"AS","N609AS",502,"SEA","SNA",125,978,8,30
2014,1,7,830,0,1349,4,"DL","N594NW",588,"SEA","MSP",156,1399,8,30
2014,1,7,833,3,1421,6,"AA","N3CNAA",312,"SEA","DFW",192,1660,8,33
2014,1,7,833,-7,1750,27,"AS","N546AS",34,"SEA","FLL",348,2717,8,33
2014,1,7,836,1,1603,-9,"DL","N6713Y",128,"SEA","ATL",241,2182,8,36
2014,1,7,836,-4,1103,-3,"OO","N823SK",4740,"SEA","LAS",114,867,8,36
2014,1,7,838,33,1602,12,"AS","N408AS",742,"SEA","ATL",246,2182,8,38
2014,1,7,838,8,1412,-9,"AS","N303AS",28,"SEA","ORD",194,1721,8,38
2014,1,7,839,9,1008,-2,"WN","N606SW",153,"PDX","OAK",81,543,8,39
2014,1,7,840,35,1054,29,"WN","N641SW",51,"SEA","LAS",115,867,8,40
2014,1,7,840,5,1640,1,"US","N652AW",669,"SEA","PHL",260,2378,8,40
2014,1,7,841,-4,942,9,"OO","N578SW",5438,"SEA","PDX",35,129,8,41
2014,1,7,845,5,1239,-16,"HA","N381HA",21,"SEA","HNL",331,2677,8,45
2014,1,7,850,0,1249,-36,"AS","N570AS",875,"SEA","LIH",338,2701,8,50
2014,1,7,856,-4,1125,-13,"AS","N760AS",456,"SEA","LAX",126,954,8,56
2014,1,7,857,7,1050,-5,"WN","N617SW",663,"PDX","LAS",102,763,8,57
2014,1,7,859,104,1035,95,"WN","N756SA",380,"PDX","SJC",85,569,8,59
2014,1,7,908,-2,1134,-13,"AS","N644AS",558,"SEA","PSP",129,987,9,8
2014,1,7,908,3,1703,-11,"AS","N440AS",8,"SEA","EWR",272,2402,9,8
2014,1,7,912,-3,1633,-10,"DL","N372DA",966,"PDX","ATL",242,2172,9,12
2014,1,7,914,-1,1247,-18,"OO","N224AG",3466,"PDX","TUS",135,1119,9,14
2014,1,7,919,34,1653,4,"AS","N442AS",32,"SEA","PHL",259,2378,9,19
2014,1,7,920,-1,1018,4,"OO","N584SW",5428,"PDX","SEA",43,129,9,20
2014,1,7,923,53,1322,32,"AS","N532AS",861,"SEA","OGG",340,2640,9,23
2014,1,7,927,3,1134,-1,"UA","N16701",1029,"SEA","SFO",97,679,9,27
2014,1,7,945,-5,1225,-33,"AS","N607AS",131,"PDX","ANC",206,1542,9,45
2014,1,7,945,10,1729,-26,"AS","N549AS",12,"SEA","BOS",265,2496,9,45
2014,1,7,946,1,1324,-11,"AS","N317AS",644,"SEA","PHX",135,1107,9,46
